,Failure_ID,Device_Type,Brand,Model_Name,Usage_Duration,Failure_Type,Warranty_Status,Repair_Cost,Customer_Rating,Comments
9168,FAIL09169,Gaming Console,Sony,Model-312,55.0,Speaker Malfunction,No,1191.14,1.8,Perfect repair
9170,FAIL09171,Smartphone,Apple,Model-257,4.0,Battery Issue,No,3217.59,3.2,Had to replace
9171,FAIL09172,Laptop,HP,Model-153,8.0,Battery Issue,Yes,1128.03,2.9,Perfect repair
9172,FAIL09173,Laptop,Apple,Model-825,51.0,Speaker Malfunction,No,2289.64,1.6,Fixed quickly
9173,FAIL09174,Tablet,Lenovo,Model-478,34.0,Speaker Malfunction,Yes,2089.34,3.8,Perfect repair
9174,FAIL09175,Smartwatch,Apple,Model-286,10.0,Software Crash,Yes,2733.04,3.3,Very bad service
9175,FAIL09176,Gaming Console,Samsung,Model-402,36.0,Overheating,No,4123.65,4.6,Fixed quickly
9176,FAIL09177,Smartwatch,OnePlus,Model-805,29.0,Screen Crack,No,4473.47,4.9,Fixed quickly
9177,FAIL09178,Smartphone,Lenovo,Model-868,43.0,Software Crash,Yes,1165.43,2.6,Fixed quickly
9178,FAIL09179,Gaming Console,Dell,Model-187,4.0,Software Crash,Yes,3054.85,2.5,Very bad service
9179,FAIL09180,Smartphone,OnePlus,Model-279,35.0,Overheating,No,4032.02,4.4,Had to replace
9180,FAIL09181,Laptop,Samsung,Model-376,28.0,Battery Issue,No,772.39,1.5,Not satisfied
9181,FAIL09182,Tablet,OnePlus,Model-287,22.0,Speaker Malfunction,Yes,1772.7,1.1,Very bad service
9182,FAIL09183,Gaming Console,OnePlus,Model-971,58.0,Software Crash,No,890.41,1.1,Very bad service
9183,FAIL09184,Smartphone,Sony,Model-735,53.0,Software Crash,Yes,1946.82,4.8,Very bad service
9184,FAIL09185,Laptop,Sony,Model-275,51.0,Overheating,No,304.78,2.8,Had to replace
9185,FAIL09186,Gaming Console,Apple,Model-173,26.0,Software Crash,No,2520.74,3.6,Very bad service
9186,FAIL09187,Gaming Console,OnePlus,Model-239,6.0,Speaker Malfunction,No,4982.95,1.5,Fixed quickly
9187,FAIL09188,Smartwatch,Lenovo,Model-570,24.0,Software Crash,Yes,4387.77,1.2,Fixed quickly
9188,FAIL09189,Gaming Console,Samsung,Model-215,4.0,Software Crash,No,2593.16,4.5,Not satisfied
9189,FAIL09190,Smartphone,OnePlus,Model-538,46.0,Screen Crack,No,2976.55,4.0,Fixed quickly
9190,FAIL09191,Tablet,Samsung,Model-358,16.0,Speaker Malfunction,Yes,3863.61,4.0,Fixed quickly
9191,FAIL09192,Gaming Console,HP,Model-473,7.0,Speaker Malfunction,No,1236.78,2.9,Very bad service
9192,FAIL09193,Smartphone,HP,Model-677,7.0,Screen Crack,Yes,2793.32,3.5,Very bad service
9193,FAIL09194,Laptop,OnePlus,Model-745,37.0,Screen Crack,No,2467.63,3.5,Had to replace
9194,FAIL09195,Laptop,Apple,Model-865,4.0,Battery Issue,Yes,1983.93,5.0,Very bad service
9195,FAIL09196,Gaming Console,OnePlus,Model-505,30.0,Overheating,Yes,2556.98,5.0,Very bad service
9196,FAIL09197,Tablet,Lenovo,Model-594,32.0,Speaker Malfunction,No,3870.6,2.6,Not satisfied
9197,FAIL09198,Gaming Console,Lenovo,Model-934,54.0,Speaker Malfunction,No,1964.01,3.8,Very bad service
9198,FAIL09199,Smartwatch,Sony,Model-349,55.0,Screen Crack,Yes,4604.52,3.7,Fixed quickly
9199,FAIL09200,Gaming Console,HP,Model-172,21.0,Software Crash,No,4499.98,3.4,Fixed quickly
9200,FAIL09201,Smartwatch,Samsung,Model-376,11.0,Battery Issue,No,4871.15,2.6,Fixed quickly
9201,FAIL09202,Smartwatch,OnePlus,Model-520,16.0,Speaker Malfunction,No,415.28,2.8,Fixed quickly
9202,FAIL09203,Smartwatch,Samsung,Model-260,40.0,Screen Crack,No,3075.21,2.0,Fixed quickly
9203,FAIL09204,Smartwatch,Apple,Model-727,21.0,Battery Issue,No,1111.75,1.9,Had to replace
9204,FAIL09205,Smartwatch,OnePlus,Model-868,30.0,Speaker Malfunction,No,2556.98,1.9,Not satisfied
9205,FAIL09206,Laptop,Dell,Model-733,5.0,Software Crash,No,2618.25,1.9,Not satisfied
9206,FAIL09207,Gaming Console,Dell,Model-420,47.0,Overheating,Yes,4673.17,4.4,Fixed quickly
9207,FAIL09208,Gaming Console,Sony,Model-464,11.0,Overheating,No,1543.6,1.7,Not satisfied
9209,FAIL09210,Smartwatch,Lenovo,Model-139,59.0,Overheating,Yes,3444.77,2.9,Fixed quickly
9210,FAIL09211,Smartwatch,Apple,Model-418,54.0,Speaker Malfunction,Yes,4387.95,4.1,Fixed quickly
9211,FAIL09212,Gaming Console,OnePlus,Model-663,24.0,Overheating,Yes,600.12,4.5,Fixed quickly
9212,FAIL09213,Smartwatch,HP,Model-588,35.0,Overheating,No,3010.08,2.0,Very bad service
9213,FAIL09214,Smartwatch,Sony,Model-259,47.0,Screen Crack,Yes,1270.92,2.8,Perfect repair
9214,FAIL09215,Tablet,HP,Model-909,48.0,Speaker Malfunction,No,3906.89,1.7,Perfect repair
9215,FAIL09216,Gaming Console,Lenovo,Model-849,30.0,Speaker Malfunction,Yes,2556.98,1.7,Fixed quickly
9218,FAIL09219,Tablet,Lenovo,Model-913,15.0,Battery Issue,No,4881.65,2.7,Not satisfied
9219,FAIL09220,Tablet,Lenovo,Model-165,7.0,Speaker Malfunction,No,2522.71,2.1,Not satisfied
9220,FAIL09221,Smartphone,OnePlus,Model-913,17.0,Speaker Malfunction,Yes,882.4,1.4,Fixed quickly
9221,FAIL09222,Tablet,Sony,Model-566,37.0,Battery Issue,No,3986.08,2.4,Fixed quickly
9222,FAIL09223,Tablet,HP,Model-198,8.0,Speaker Malfunction,No,3761.7,4.6,Very bad service
9223,FAIL09224,Smartwatch,Dell,Model-639,30.0,Software Crash,Yes,2556.98,4.6,Very bad service
9224,FAIL09225,Smartphone,Dell,Model-501,1.0,Overheating,Yes,2837.05,1.6,Had to replace
9225,FAIL09226,Smartwatch,HP,Model-337,32.0,Software Crash,No,3329.1,1.1,Had to replace
9226,FAIL09227,Laptop,Samsung,Model-802,3.0,Overheating,Yes,4820.54,3.4,Very bad service
9227,FAIL09228,Gaming Console,Samsung,Model-379,33.0,Software Crash,Yes,178.71,4.8,Had to replace
9228,FAIL09229,Tablet,Sony,Model-640,16.0,Software Crash,No,3372.75,2.1,Had to replace
9229,FAIL09230,Laptop,HP,Model-886,28.0,Overheating,Yes,2355.92,2.5,Had to replace
9230,FAIL09231,Smartphone,Dell,Model-770,57.0,Screen Crack,No,2114.57,4.3,Had to replace
9231,FAIL09232,Laptop,Apple,Model-962,43.0,Speaker Malfunction,No,1563.67,2.5,Fixed quickly
9232,FAIL09233,Smartphone,Samsung,Model-591,58.0,Speaker Malfunction,No,3657.06,3.1,Fixed quickly
9233,FAIL09234,Smartphone,Apple,Model-595,24.0,Overheating,Yes,664.16,1.1,Fixed quickly
9234,FAIL09235,Smartphone,Dell,Model-185,59.0,Battery Issue,No,1223.34,3.7,Fixed quickly
9235,FAIL09236,Tablet,HP,Model-256,30.0,Screen Crack,Yes,2556.98,3.7,Fixed quickly
9236,FAIL09237,Smartphone,Samsung,Model-375,30.0,Speaker Malfunction,No,2556.98,3.7,Fixed quickly
9237,FAIL09238,Tablet,Sony,Model-549,36.0,Speaker Malfunction,Yes,814.9,1.3,Fixed quickly
9238,FAIL09239,Laptop,Apple,Model-167,10.0,Speaker Malfunction,Yes,2478.95,1.2,Fixed quickly
9239,FAIL09240,Laptop,Lenovo,Model-785,50.0,Speaker Malfunction,No,679.37,1.0,Fixed quickly
9240,FAIL09241,Tablet,OnePlus,Model-374,26.0,Screen Crack,No,1603.57,1.1,Very bad service
9241,FAIL09242,Laptop,Lenovo,Model-746,49.0,Software Crash,No,4546.16,3.4,Not satisfied
9242,FAIL09243,Smartwatch,Lenovo,Model-781,13.0,Overheating,Yes,2776.88,1.1,Very bad service
9243,FAIL09244,Laptop,Samsung,Model-499,8.0,Software Crash,No,2644.96,1.3,Not satisfied
9244,FAIL09245,Smartwatch,Dell,Model-791,32.0,Overheating,No,4072.97,2.6,Fixed quickly
9245,FAIL09246,Laptop,Samsung,Model-900,12.0,Battery Issue,No,3485.78,2.6,Perfect repair
9246,FAIL09247,Laptop,OnePlus,Model-906,42.0,Software Crash,Yes,1881.57,2.1,Had to replace
9247,FAIL09248,Smartphone,Samsung,Model-398,1.0,Screen Crack,No,758.7,3.7,Had to replace
9248,FAIL09249,Smartwatch,HP,Model-206,43.0,Battery Issue,Yes,3787.04,1.3,Very bad service
9249,FAIL09250,Tablet,HP,Model-311,47.0,Battery Issue,No,643.08,2.1,Not satisfied
9250,FAIL09251,Smartphone,Sony,Model-736,27.0,Speaker Malfunction,No,1597.33,3.8,Not satisfied
9251,FAIL09252,Smartwatch,OnePlus,Model-860,18.0,Speaker Malfunction,No,3909.84,1.4,Not satisfied
9252,FAIL09253,Smartphone,HP,Model-487,30.0,Speaker Malfunction,Yes,2556.98,1.4,Not satisfied
9253,FAIL09254,Gaming Console,Lenovo,Model-370,17.0,Overheating,Yes,4241.22,1.1,Not satisfied
9254,FAIL09255,Smartphone,OnePlus,Model-654,20.0,Speaker Malfunction,No,3064.01,3.8,Fixed quickly
9256,FAIL09257,Gaming Console,Sony,Model-906,50.0,Battery Issue,Yes,2533.25,3.8,Had to replace
9257,FAIL09258,Tablet,Apple,Model-206,12.0,Software Crash,Yes,1594.11,4.0,Had to replace
9258,FAIL09259,Tablet,OnePlus,Model-398,17.0,Overheating,No,2487.01,4.3,Very bad service
9259,FAIL09260,Smartwatch,Sony,Model-113,21.0,Overheating,Yes,683.12,2.9,Perfect repair
9260,FAIL09261,Laptop,HP,Model-809,42.0,Speaker Malfunction,Yes,4970.8,2.5,Perfect repair
9261,FAIL09262,Smartphone,Sony,Model-697,43.0,Battery Issue,No,1780.78,3.6,Perfect repair
9262,FAIL09263,Tablet,OnePlus,Model-975,53.0,Overheating,No,4297.43,3.3,Very bad service
9263,FAIL09264,Gaming Console,Sony,Model-885,29.0,Screen Crack,Yes,4563.39,3.8,Perfect repair
9264,FAIL09265,Smartwatch,OnePlus,Model-401,45.0,Battery Issue,No,232.72,4.3,Perfect repair
9265,FAIL09266,Smartphone,Samsung,Model-434,49.0,Overheating,Yes,3023.06,1.1,Very bad service
9266,FAIL09267,Smartphone,OnePlus,Model-120,16.0,Overheating,No,4284.26,3.4,Very bad service
9267,FAIL09268,Smartwatch,Lenovo,Model-839,3.0,Software Crash,No,2243.55,3.3,Not satisfied
9268,FAIL09269,Smartphone,Samsung,Model-431,12.0,Speaker Malfunction,Yes,397.47,4.0,Very bad service
9269,FAIL09270,Laptop,Samsung,Model-574,9.0,Screen Crack,No,1976.32,4.6,Perfect repair
9270,FAIL09271,Laptop,Sony,Model-288,49.0,Software Crash,No,1450.04,1.9,Perfect repair
9271,FAIL09272,Smartphone,HP,Model-302,58.0,Speaker Malfunction,No,4446.99,4.6,Perfect repair
9272,FAIL09273,Smartphone,Dell,Model-962,53.0,Battery Issue,No,3364.09,4.0,Perfect repair
9273,FAIL09274,Smartwatch,Dell,Model-164,53.0,Screen Crack,No,1375.43,2.0,Not satisfied
9274,FAIL09275,Gaming Console,Apple,Model-508,46.0,Overheating,Yes,4045.83,3.6,Had to replace
9275,FAIL09276,Tablet,Dell,Model-598,12.0,Screen Crack,Yes,2592.74,3.7,Had to replace
9277,FAIL09278,Gaming Console,Dell,Model-564,22.0,Overheating,No,4025.99,2.5,Fixed quickly
9278,FAIL09279,Smartphone,OnePlus,Model-682,40.0,Screen Crack,Yes,3359.72,1.3,Had to replace
9279,FAIL09280,Tablet,Sony,Model-899,41.0,Software Crash,No,665.09,3.1,Had to replace
9280,FAIL09281,Laptop,OnePlus,Model-531,30.0,Screen Crack,Yes,2556.98,3.1,Fixed quickly
9281,FAIL09282,Smartwatch,Sony,Model-206,17.0,Overheating,Yes,3120.18,1.2,Perfect repair
9282,FAIL09283,Gaming Console,Samsung,Model-572,30.0,Software Crash,Yes,2556.98,1.2,Perfect repair
9283,FAIL09284,Tablet,Apple,Model-134,19.0,Software Crash,Yes,1001.24,1.1,Had to replace
9284,FAIL09285,Gaming Console,Dell,Model-701,14.0,Software Crash,No,3088.54,1.2,Not satisfied
9285,FAIL09286,Smartphone,Sony,Model-303,34.0,Battery Issue,Yes,4156.27,3.3,Not satisfied
9286,FAIL09287,Tablet,Lenovo,Model-597,28.0,Screen Crack,Yes,187.71,3.8,Fixed quickly
9287,FAIL09288,Gaming Console,OnePlus,Model-945,25.0,Battery Issue,Yes,3102.26,3.4,Not satisfied
9288,FAIL09289,Tablet,Dell,Model-363,30.0,Speaker Malfunction,No,2556.98,3.4,Fixed quickly
9289,FAIL09290,Tablet,Samsung,Model-889,42.0,Software Crash,No,2308.71,4.1,Fixed quickly
9290,FAIL09291,Tablet,Apple,Model-815,52.0,Overheating,No,1036.48,1.7,Fixed quickly
9291,FAIL09292,Gaming Console,Samsung,Model-515,30.0,Software Crash,Yes,2556.98,1.7,Had to replace
9292,FAIL09293,Smartwatch,Dell,Model-145,2.0,Overheating,No,540.18,3.9,Very bad service
9293,FAIL09294,Smartwatch,Lenovo,Model-496,54.0,Speaker Malfunction,Yes,2713.91,4.1,Very bad service
9294,FAIL09295,Gaming Console,Dell,Model-388,52.0,Screen Crack,No,130.9,1.2,Perfect repair
9295,FAIL09296,Laptop,OnePlus,Model-856,26.0,Speaker Malfunction,Yes,2410.91,3.3,Perfect repair
9296,FAIL09297,Smartphone,Samsung,Model-356,30.0,Overheating,No,4494.35,3.0,Had to replace
9297,FAIL09298,Gaming Console,Lenovo,Model-703,32.0,Battery Issue,No,4658.26,4.4,Very bad service
9298,FAIL09299,Laptop,HP,Model-166,48.0,Software Crash,No,899.46,4.2,Fixed quickly
9299,FAIL09300,Gaming Console,Samsung,Model-980,7.0,Overheating,No,3138.31,2.3,Fixed quickly
9300,FAIL09301,Smartphone,Sony,Model-179,48.0,Battery Issue,No,371.95,1.6,Not satisfied
9301,FAIL09302,Gaming Console,OnePlus,Model-533,34.0,Speaker Malfunction,Yes,3434.83,2.1,Not satisfied
9302,FAIL09303,Tablet,HP,Model-225,20.0,Overheating,No,3857.56,4.6,Perfect repair
9303,FAIL09304,Gaming Console,HP,Model-515,3.0,Speaker Malfunction,No,2344.46,2.5,Not satisfied
9304,FAIL09305,Laptop,Dell,Model-591,39.0,Software Crash,Yes,2184.39,4.7,Very bad service
9305,FAIL09306,Gaming Console,OnePlus,Model-109,11.0,Software Crash,No,2791.8,2.5,Had to replace
9306,FAIL09307,Smartwatch,Lenovo,Model-484,57.0,Battery Issue,No,1536.81,5.0,Fixed quickly
9307,FAIL09308,Gaming Console,OnePlus,Model-554,5.0,Battery Issue,Yes,2457.7,2.2,Fixed quickly
9308,FAIL09309,Laptop,Samsung,Model-362,21.0,Software Crash,No,4365.83,2.7,Very bad service
9309,FAIL09310,Gaming Console,Samsung,Model-465,18.0,Screen Crack,Yes,645.99,2.3,Fixed quickly
9311,FAIL09312,Gaming Console,Dell,Model-725,11.0,Overheating,No,1653.88,2.7,Had to replace
9312,FAIL09313,Smartphone,Sony,Model-167,21.0,Speaker Malfunction,No,3828.67,4.2,Perfect repair
9314,FAIL09315,Smartphone,Lenovo,Model-924,10.0,Overheating,Yes,3999.17,1.4,Perfect repair
9315,FAIL09316,Smartwatch,Dell,Model-444,43.0,Overheating,Yes,2044.36,4.6,Not satisfied
9316,FAIL09317,Laptop,OnePlus,Model-616,19.0,Overheating,No,3131.94,2.6,Perfect repair
9317,FAIL09318,Gaming Console,Dell,Model-810,54.0,Speaker Malfunction,Yes,3531.16,3.9,Fixed quickly
9318,FAIL09319,Gaming Console,Dell,Model-410,30.0,Overheating,No,2556.98,3.9,Not satisfied
9319,FAIL09320,Smartphone,Samsung,Model-678,25.0,Speaker Malfunction,Yes,2154.73,4.2,Fixed quickly
9320,FAIL09321,Smartwatch,OnePlus,Model-540,49.0,Battery Issue,Yes,4231.11,3.5,Perfect repair
9321,FAIL09322,Laptop,Dell,Model-966,29.0,Battery Issue,No,2265.06,3.9,Perfect repair
9322,FAIL09323,Smartwatch,OnePlus,Model-174,7.0,Software Crash,Yes,2395.09,4.1,Perfect repair
9323,FAIL09324,Tablet,Sony,Model-175,34.0,Speaker Malfunction,No,2963.14,1.7,Very bad service
9324,FAIL09325,Smartphone,OnePlus,Model-346,56.0,Battery Issue,Yes,3929.67,2.4,Fixed quickly
9325,FAIL09326,Smartwatch,Sony,Model-650,4.0,Overheating,Yes,445.37,2.3,Not satisfied
9327,FAIL09328,Tablet,HP,Model-460,42.0,Screen Crack,Yes,4337.23,1.2,Very bad service
9328,FAIL09329,Smartwatch,HP,Model-810,20.0,Overheating,No,1751.9,1.6,Perfect repair
9329,FAIL09330,Smartwatch,OnePlus,Model-621,56.0,Speaker Malfunction,No,3451.72,1.0,Had to replace
9330,FAIL09331,Smartphone,HP,Model-990,53.0,Screen Crack,No,1362.56,2.6,Fixed quickly
9331,FAIL09332,Tablet,Lenovo,Model-437,59.0,Battery Issue,No,630.89,2.8,Perfect repair
9332,FAIL09333,Laptop,Samsung,Model-128,27.0,Speaker Malfunction,Yes,943.78,1.7,Fixed quickly
9333,FAIL09334,Gaming Console,OnePlus,Model-355,59.0,Battery Issue,No,3636.99,1.7,Had to replace
9334,FAIL09335,Smartphone,Lenovo,Model-866,15.0,Overheating,No,2993.0,2.7,Perfect repair
9335,FAIL09336,Smartphone,OnePlus,Model-253,28.0,Battery Issue,Yes,1055.17,2.0,Perfect repair
9336,FAIL09337,Gaming Console,Dell,Model-641,30.0,Battery Issue,No,2556.98,2.0,Had to replace
9337,FAIL09338,Smartwatch,OnePlus,Model-720,51.0,Speaker Malfunction,Yes,4155.41,4.7,Had to replace
9338,FAIL09339,Smartphone,Samsung,Model-676,24.0,Software Crash,Yes,3534.12,4.5,Perfect repair
9339,FAIL09340,Laptop,HP,Model-594,37.0,Overheating,Yes,2312.05,1.2,Perfect repair
9340,FAIL09341,Tablet,Samsung,Model-626,49.0,Battery Issue,Yes,1110.47,1.8,Perfect repair
9341,FAIL09342,Smartwatch,OnePlus,Model-956,10.0,Speaker Malfunction,No,4831.52,3.8,Had to replace
9342,FAIL09343,Smartphone,OnePlus,Model-118,41.0,Overheating,Yes,1949.68,1.3,Fixed quickly
9343,FAIL09344,Laptop,Lenovo,Model-127,5.0,Software Crash,No,4641.28,4.7,Not satisfied
9344,FAIL09345,Gaming Console,Dell,Model-596,54.0,Screen Crack,Yes,1189.17,1.1,Perfect repair
9345,FAIL09346,Smartwatch,Sony,Model-452,50.0,Overheating,Yes,4436.33,3.1,Very bad service
9346,FAIL09347,Laptop,Sony,Model-860,42.0,Screen Crack,Yes,2763.63,2.6,Had to replace
9347,FAIL09348,Smartphone,HP,Model-882,10.0,Screen Crack,No,4724.49,2.9,Not satisfied
9348,FAIL09349,Gaming Console,Samsung,Model-732,52.0,Overheating,Yes,706.92,3.9,Not satisfied
9349,FAIL09350,Smartphone,Sony,Model-945,2.0,Speaker Malfunction,No,4955.5,1.1,Not satisfied
9350,FAIL09351,Tablet,Samsung,Model-160,53.0,Software Crash,No,1093.32,3.5,Had to replace
9351,FAIL09352,Smartphone,Sony,Model-137,18.0,Screen Crack,No,557.4,4.3,Had to replace
9352,FAIL09353,Gaming Console,Samsung,Model-454,18.0,Speaker Malfunction,No,2866.78,3.8,Not satisfied
9353,FAIL09354,Tablet,Sony,Model-387,22.0,Battery Issue,Yes,3434.12,2.5,Not satisfied
9354,FAIL09355,Tablet,Samsung,Model-817,28.0,Software Crash,Yes,1957.02,1.7,Not satisfied
9355,FAIL09356,Smartwatch,Apple,Model-944,51.0,Overheating,No,3519.46,3.9,Perfect repair
9356,FAIL09357,Smartphone,Dell,Model-396,47.0,Overheating,No,4735.69,2.4,Not satisfied
9357,FAIL09358,Smartwatch,Samsung,Model-312,4.0,Battery Issue,No,4001.77,4.2,Not satisfied
9358,FAIL09359,Gaming Console,OnePlus,Model-815,47.0,Software Crash,No,4442.57,1.1,Fixed quickly
9359,FAIL09360,Smartwatch,Lenovo,Model-498,20.0,Screen Crack,Yes,4499.52,1.0,Fixed quickly
9360,FAIL09361,Smartwatch,Samsung,Model-827,38.0,Battery Issue,Yes,1565.87,3.0,Perfect repair
9361,FAIL09362,Gaming Console,Lenovo,Model-823,27.0,Software Crash,No,3564.96,1.5,Had to replace
9362,FAIL09363,Tablet,OnePlus,Model-930,30.0,Overheating,No,2556.98,1.5,Not satisfied
9363,FAIL09364,Smartphone,Lenovo,Model-100,13.0,Screen Crack,Yes,695.8,1.3,Perfect repair
9364,FAIL09365,Smartwatch,HP,Model-526,54.0,Overheating,Yes,2473.79,4.8,Very bad service
9366,FAIL09367,Tablet,Samsung,Model-229,36.0,Software Crash,No,1523.31,4.5,Perfect repair
9367,FAIL09368,Smartwatch,HP,Model-107,35.0,Battery Issue,Yes,3230.56,2.1,Fixed quickly
9368,FAIL09369,Laptop,Apple,Model-110,49.0,Screen Crack,Yes,355.84,2.6,Had to replace
9369,FAIL09370,Gaming Console,OnePlus,Model-119,7.0,Software Crash,No,2993.58,1.8,Very bad service
9370,FAIL09371,Smartwatch,Samsung,Model-655,55.0,Battery Issue,No,595.28,1.2,Fixed quickly
9371,FAIL09372,Smartphone,OnePlus,Model-414,32.0,Overheating,Yes,3443.42,3.4,Fixed quickly
9372,FAIL09373,Tablet,HP,Model-116,40.0,Speaker Malfunction,Yes,3317.05,4.2,Fixed quickly
9373,FAIL09374,Smartwatch,Dell,Model-344,49.0,Software Crash,No,3153.56,3.9,Very bad service
9374,FAIL09375,Smartphone,Sony,Model-823,59.0,Battery Issue,Yes,1360.29,4.9,Not satisfied
9375,FAIL09376,Smartwatch,Dell,Model-941,32.0,Software Crash,No,3376.98,4.6,Perfect repair
9376,FAIL09377,Laptop,Apple,Model-888,52.0,Software Crash,Yes,2131.26,1.6,Very bad service
9377,FAIL09378,Tablet,Dell,Model-294,10.0,Speaker Malfunction,No,2727.26,3.5,Had to replace
9378,FAIL09379,Smartphone,Sony,Model-231,19.0,Speaker Malfunction,Yes,3452.18,2.9,Fixed quickly
9379,FAIL09380,Smartphone,Apple,Model-315,30.0,Speaker Malfunction,No,2556.98,2.9,Perfect repair
9380,FAIL09381,Gaming Console,Dell,Model-793,4.0,Speaker Malfunction,No,4974.32,4.0,Perfect repair
9381,FAIL09382,Tablet,Dell,Model-328,30.0,Overheating,Yes,2556.98,4.0,Fixed quickly
9382,FAIL09383,Smartwatch,Samsung,Model-766,57.0,Speaker Malfunction,Yes,3677.12,3.8,Very bad service
9383,FAIL09384,Laptop,Apple,Model-723,14.0,Speaker Malfunction,No,1277.68,1.2,Very bad service
9384,FAIL09385,Smartwatch,Dell,Model-834,40.0,Battery Issue,Yes,4910.98,1.5,Very bad service
9385,FAIL09386,Laptop,Lenovo,Model-352,30.0,Screen Crack,No,2700.11,2.8,Had to replace
9386,FAIL09387,Gaming Console,OnePlus,Model-813,31.0,Battery Issue,Yes,3946.11,1.1,Perfect repair
9387,FAIL09388,Smartphone,Sony,Model-423,45.0,Overheating,No,1094.2,1.8,Very bad service
9388,FAIL09389,Laptop,Lenovo,Model-178,52.0,Overheating,No,4413.81,4.4,Fixed quickly
9389,FAIL09390,Smartphone,Dell,Model-573,15.0,Speaker Malfunction,Yes,4825.84,2.9,Had to replace
9390,FAIL09391,Smartphone,Samsung,Model-773,18.0,Speaker Malfunction,Yes,2740.83,3.9,Had to replace
9391,FAIL09392,Smartwatch,OnePlus,Model-996,22.0,Software Crash,Yes,4270.1,1.7,Not satisfied
9392,FAIL09393,Laptop,OnePlus,Model-158,53.0,Software Crash,No,3381.62,2.5,Very bad service
9393,FAIL09394,Laptop,Sony,Model-535,4.0,Battery Issue,No,1295.84,4.3,Had to replace
9394,FAIL09395,Smartphone,HP,Model-400,21.0,Battery Issue,No,4599.95,1.2,Had to replace
9395,FAIL09396,Laptop,Samsung,Model-373,57.0,Overheating,No,3918.4,2.3,Perfect repair
9396,FAIL09397,Tablet,OnePlus,Model-940,25.0,Software Crash,No,4467.34,3.0,Perfect repair
9397,FAIL09398,Gaming Console,Dell,Model-978,11.0,Software Crash,Yes,1877.92,3.5,Very bad service
9398,FAIL09399,Tablet,Lenovo,Model-354,41.0,Speaker Malfunction,No,2322.77,1.6,Fixed quickly
9399,FAIL09400,Smartwatch,Samsung,Model-405,57.0,Screen Crack,Yes,1513.14,4.7,Fixed quickly
9400,FAIL09401,Smartwatch,Samsung,Model-389,14.0,Overheating,Yes,1745.48,3.9,Had to replace
9401,FAIL09402,Tablet,Lenovo,Model-153,30.0,Software Crash,Yes,2556.98,3.9,Fixed quickly
9402,FAIL09403,Gaming Console,Sony,Model-281,30.0,Software Crash,Yes,2556.98,3.9,Not satisfied
9403,FAIL09404,Laptop,Apple,Model-407,12.0,Screen Crack,Yes,1956.67,4.6,Not satisfied
9404,FAIL09405,Gaming Console,HP,Model-854,8.0,Speaker Malfunction,No,3685.04,4.6,Perfect repair
9405,FAIL09406,Gaming Console,HP,Model-513,2.0,Battery Issue,No,3404.69,4.5,Not satisfied
9406,FAIL09407,Laptop,Apple,Model-152,33.0,Battery Issue,No,2820.31,1.5,Had to replace
9407,FAIL09408,Laptop,Samsung,Model-251,28.0,Speaker Malfunction,Yes,3391.59,3.0,Very bad service
9408,FAIL09409,Laptop,HP,Model-405,11.0,Speaker Malfunction,No,2812.72,2.8,Very bad service
9409,FAIL09410,Laptop,Sony,Model-849,26.0,Screen Crack,Yes,3625.61,2.7,Very bad service
9410,FAIL09411,Smartphone,Dell,Model-528,32.0,Screen Crack,No,1699.8,2.5,Not satisfied
9411,FAIL09412,Tablet,Sony,Model-928,48.0,Speaker Malfunction,No,3928.45,4.4,Perfect repair
9412,FAIL09413,Smartphone,OnePlus,Model-189,22.0,Overheating,No,1562.81,4.2,Had to replace
9413,FAIL09414,Tablet,OnePlus,Model-490,13.0,Overheating,Yes,4897.39,1.8,Perfect repair
9414,FAIL09415,Tablet,Sony,Model-849,37.0,Overheating,Yes,1992.54,4.1,Fixed quickly
9415,FAIL09416,Tablet,Dell,Model-598,4.0,Overheating,No,163.7,3.7,Not satisfied
9416,FAIL09417,Gaming Console,Dell,Model-144,5.0,Screen Crack,No,2380.78,1.2,Very bad service
9417,FAIL09418,Tablet,Sony,Model-696,8.0,Software Crash,No,4783.34,1.4,Fixed quickly
